,dut_speed,dut_decel,dut_dist,foe_speed,foe_dist
5018,9.0,5.800000000000001,41.0,43.0,25.0
5019,19.0,9.5,92.0,49.0,24.0
5020,47.0,9.4,20.0,44.0,28.0
5021,22.0,7.4,28.0,30.0,3.0
5022,45.0,9.3,59.0,34.0,12.0
5023,14.0,7.1000000000000005,67.0,49.0,39.0
5024,38.0,5.300000000000001,7.0,47.0,93.0
5025,12.0,6.5,82.0,13.0,92.0
5026,39.0,9.100000000000001,46.0,43.0,19.0
5027,28.0,8.0,73.0,44.0,15.0
5028,13.0,6.6,80.0,33.0,5.0
5029,46.0,7.800000000000001,33.0,35.0,65.0
5030,6.0,3.2,46.0,10.0,20.0
5031,42.0,6.0,39.0,37.0,87.0
5032,38.0,7.4,76.0,33.0,46.0
5033,10.0,6.0,66.0,41.0,59.0
5034,16.0,5.7,77.0,19.0,3.0
5035,29.0,9.4,73.0,15.0,91.0
5036,34.0,7.0,91.0,44.0,57.0
5037,36.0,6.7,43.0,27.0,2.0
5038,27.0,4.1,18.0,28.0,75.0
5039,6.0,7.1000000000000005,71.0,36.0,1.0
5040,24.0,7.5,62.0,19.0,78.0
5041,22.0,8.8,18.0,40.0,79.0
5042,9.0,7.0,78.0,19.0,80.0
5043,15.0,9.8,60.0,35.0,51.0
5044,41.0,5.300000000000001,14.0,25.0,39.0
5045,20.0,8.3,93.0,39.0,66.0
5046,7.0,4.3,48.0,38.0,84.0
5047,19.0,5.5,95.0,44.0,47.0
5048,12.0,6.6,3.0,42.0,74.0
5049,17.0,5.1,69.0,49.0,70.0
5050,8.0,6.9,5.0,32.0,26.0
5051,8.0,8.8,49.0,39.0,7.0
5052,21.0,4.3,43.0,21.0,52.0
5053,46.0,4.6,71.0,21.0,13.0
5054,19.0,4.8,16.0,47.0,4.0
5055,22.0,6.800000000000001,35.0,24.0,99.0
5056,23.0,9.600000000000001,18.0,40.0,68.0
5057,28.0,3.3,39.0,41.0,65.0
5058,48.0,7.4,34.0,21.0,70.0
5059,27.0,8.3,2.0,23.0,15.0
5060,7.0,3.2,37.0,28.0,33.0
5061,13.0,3.7,99.0,33.0,65.0
5062,43.0,4.8,90.0,35.0,24.0
5063,39.0,5.5,68.0,46.0,97.0
5064,47.0,5.2,33.0,34.0,56.0
5065,27.0,5.0,9.0,44.0,94.0
5066,49.0,8.4,35.0,34.0,71.0
5067,18.0,7.5,65.0,35.0,49.0
5068,34.0,7.9,29.0,16.0,64.0
5069,34.0,3.5,15.0,35.0,8.0
5070,28.0,8.5,78.0,48.0,96.0
5071,11.0,8.0,95.0,15.0,71.0
5072,8.0,4.2,91.0,50.0,62.0
5073,10.0,5.6,24.0,35.0,42.0
5074,7.0,10.0,70.0,30.0,34.0
5075,48.0,4.1,42.0,48.0,62.0
5076,26.0,8.4,98.0,13.0,2.0
5077,8.0,3.1,81.0,27.0,83.0
5078,44.0,5.9,32.0,43.0,76.0
5079,27.0,5.1,10.0,13.0,90.0
5080,14.0,5.6,91.0,39.0,9.0
5081,49.0,9.3,75.0,36.0,76.0
5082,43.0,5.4,14.0,17.0,96.0
5083,22.0,7.6000000000000005,52.0,37.0,14.0
5084,8.0,8.3,89.0,27.0,87.0
5085,38.0,5.9,25.0,43.0,30.0
5086,17.0,6.800000000000001,70.0,29.0,76.0
5087,6.0,9.3,94.0,50.0,83.0
5088,26.0,5.9,46.0,26.0,76.0
5089,15.0,9.3,60.0,13.0,20.0
5090,12.0,6.2,49.0,39.0,21.0
5091,28.0,6.7,26.0,30.0,94.0
5092,31.0,4.7,51.0,14.0,23.0
5093,46.0,9.7,65.0,40.0,42.0
5094,27.0,3.8,63.0,43.0,1.0
5095,18.0,4.0,41.0,20.0,40.0
5096,40.0,8.0,23.0,37.0,95.0
5097,18.0,8.9,4.0,29.0,85.0
5098,35.0,8.2,78.0,13.0,49.0
5099,12.0,4.4,51.0,23.0,56.0
5100,44.0,3.6,64.0,25.0,38.0
5101,11.0,5.4,35.0,30.0,57.0
5102,45.0,4.6,9.0,48.0,91.0
5103,15.0,9.100000000000001,10.0,49.0,47.0
5104,34.0,4.5,47.0,29.0,61.0
5105,47.0,5.5,20.0,50.0,81.0
5106,43.0,9.5,92.0,36.0,26.0
5107,14.0,3.3,74.0,33.0,74.0
5108,40.0,9.2,61.0,11.0,93.0
5109,17.0,6.1,66.0,28.0,30.0
5110,37.0,3.4,61.0,46.0,76.0
5111,35.0,7.9,30.0,29.0,26.0
5112,38.0,5.300000000000001,7.0,29.0,74.0
5113,17.0,3.7,79.0,47.0,81.0
5114,7.0,3.8,43.0,45.0,57.0
5115,7.0,8.5,0.0,46.0,84.0
5116,29.0,5.4,47.0,21.0,12.0
5117,29.0,4.4,7.0,47.0,37.0
5118,21.0,4.5,42.0,44.0,96.0
5119,38.0,6.6,81.0,12.0,49.0
5120,46.0,3.6,48.0,22.0,92.0
5121,17.0,7.800000000000001,19.0,17.0,61.0
5122,20.0,6.9,31.0,44.0,27.0
5123,40.0,3.5,92.0,18.0,92.0
5124,33.0,6.4,39.0,48.0,52.0
5125,42.0,9.0,74.0,10.0,3.0
5126,39.0,7.0,56.0,17.0,47.0
5127,13.0,9.7,25.0,17.0,27.0
5128,5.0,6.0,53.0,49.0,25.0
5129,32.0,8.8,30.0,39.0,93.0
5130,25.0,5.7,73.0,50.0,69.0
5131,47.0,5.4,72.0,40.0,5.0
5132,28.0,4.5,5.0,35.0,52.0
5133,41.0,3.5,24.0,23.0,84.0
5134,40.0,6.7,38.0,46.0,78.0
5135,41.0,3.8,62.0,12.0,2.0
5136,25.0,4.1,46.0,39.0,36.0
5137,30.0,7.5,23.0,24.0,88.0
5138,36.0,9.2,79.0,19.0,31.0
5139,31.0,4.2,48.0,50.0,65.0
5140,28.0,8.100000000000001,88.0,47.0,57.0
5141,6.0,6.4,85.0,43.0,6.0
5142,7.0,6.300000000000001,97.0,33.0,49.0
5143,22.0,3.9,7.0,29.0,21.0
5144,32.0,7.9,57.0,16.0,5.0
5145,15.0,3.3,22.0,46.0,8.0
5146,47.0,6.300000000000001,35.0,22.0,52.0
5147,22.0,8.8,94.0,19.0,35.0
5148,27.0,5.6,32.0,30.0,77.0
5149,28.0,5.9,18.0,25.0,50.0
5150,25.0,9.3,6.0,39.0,51.0
5151,20.0,6.2,88.0,48.0,52.0
5152,40.0,5.5,94.0,29.0,81.0
5153,15.0,6.2,35.0,42.0,28.0
5154,9.0,8.5,88.0,21.0,18.0
5155,20.0,4.7,56.0,31.0,65.0
5156,33.0,6.4,51.0,23.0,14.0
5157,45.0,8.9,57.0,35.0,82.0
5158,13.0,8.5,87.0,37.0,42.0
5159,11.0,7.2,54.0,45.0,23.0
5160,22.0,7.5,45.0,47.0,86.0
5161,48.0,3.4,91.0,10.0,17.0
5162,19.0,7.5,24.0,10.0,52.0
5163,49.0,5.1,60.0,16.0,24.0
5164,33.0,9.7,44.0,17.0,67.0
5165,34.0,6.0,81.0,40.0,83.0
5166,28.0,9.0,85.0,22.0,45.0
5167,23.0,6.6,25.0,27.0,65.0
5168,31.0,6.5,69.0,30.0,46.0
5169,14.0,7.7,87.0,15.0,91.0
5170,49.0,9.8,91.0,34.0,82.0
5171,30.0,3.7,24.0,30.0,93.0
5172,45.0,8.4,95.0,48.0,72.0
5173,9.0,8.100000000000001,65.0,45.0,50.0
5174,8.0,4.4,23.0,17.0,73.0
5175,37.0,8.0,57.0,25.0,49.0
5176,16.0,9.8,1.0,46.0,85.0
5177,48.0,6.2,49.0,30.0,9.0
5178,46.0,6.9,44.0,42.0,12.0
5179,47.0,4.8,1.0,21.0,15.0
5180,49.0,4.7,53.0,16.0,8.0
5181,7.0,8.7,26.0,10.0,65.0
5182,22.0,7.1000000000000005,80.0,45.0,78.0
5183,16.0,7.2,36.0,47.0,83.0
5184,46.0,3.9,62.0,27.0,48.0
5185,32.0,9.600000000000001,43.0,34.0,16.0
5186,22.0,9.7,91.0,39.0,32.0
5187,43.0,9.600000000000001,73.0,17.0,38.0
5188,26.0,4.1,69.0,13.0,34.0
5189,10.0,8.8,7.0,39.0,56.0
5190,27.0,4.9,69.0,24.0,45.0
5191,13.0,8.4,85.0,42.0,46.0
5192,33.0,7.5,16.0,41.0,46.0
5193,45.0,9.2,7.0,25.0,30.0
5194,15.0,4.2,88.0,43.0,74.0
5195,13.0,5.6,36.0,23.0,23.0
5196,7.0,4.1,67.0,37.0,79.0
5197,24.0,8.2,98.0,28.0,52.0
5198,13.0,3.9,95.0,32.0,8.0
5199,8.0,8.7,30.0,23.0,89.0
5200,27.0,9.9,7.0,43.0,97.0
5201,5.0,3.5,8.0,45.0,58.0
5202,8.0,8.9,64.0,18.0,4.0
5203,43.0,7.7,51.0,39.0,89.0
5204,12.0,8.2,31.0,39.0,55.0
5205,13.0,5.800000000000001,49.0,34.0,18.0
5206,45.0,3.5,37.0,33.0,49.0
5207,26.0,9.7,35.0,29.0,64.0
5208,16.0,6.800000000000001,95.0,17.0,20.0
5209,18.0,8.600000000000001,82.0,23.0,56.0
5210,45.0,6.0,58.0,30.0,4.0
5211,33.0,4.2,35.0,12.0,99.0
5212,29.0,8.9,69.0,27.0,36.0
5213,8.0,4.1,34.0,37.0,69.0
5214,32.0,5.6,62.0,30.0,68.0
5215,47.0,8.7,81.0,29.0,68.0
5216,49.0,3.1,58.0,41.0,64.0
5217,26.0,7.6000000000000005,52.0,32.0,59.0
5218,41.0,5.2,28.0,40.0,63.0
5219,32.0,6.0,93.0,24.0,36.0
5220,10.0,8.2,27.0,28.0,95.0
5221,6.0,9.8,19.0,27.0,32.0
5222,14.0,7.800000000000001,79.0,32.0,85.0
5223,36.0,5.800000000000001,37.0,35.0,61.0
5224,49.0,6.7,15.0,28.0,31.0
5225,17.0,7.4,54.0,31.0,80.0
5226,15.0,4.9,21.0,11.0,20.0
5227,39.0,8.8,10.0,31.0,100.0
5228,16.0,6.5,22.0,39.0,14.0
5229,25.0,6.300000000000001,54.0,37.0,12.0
5230,44.0,4.4,70.0,50.0,13.0
5231,14.0,4.5,46.0,43.0,68.0
5232,31.0,7.6000000000000005,64.0,42.0,60.0
5233,20.0,5.7,34.0,17.0,33.0
5234,44.0,8.7,54.0,15.0,12.0
5235,10.0,3.5,85.0,34.0,69.0
5236,42.0,7.5,41.0,43.0,52.0
5237,25.0,8.600000000000001,80.0,26.0,82.0
5238,23.0,6.2,22.0,39.0,86.0
5239,40.0,7.4,62.0,44.0,27.0
5240,20.0,4.5,82.0,30.0,73.0
5241,41.0,7.3,45.0,43.0,11.0
5242,17.0,4.8,40.0,17.0,63.0
5243,34.0,8.2,17.0,19.0,58.0
5244,37.0,5.800000000000001,51.0,13.0,51.0
5245,34.0,8.5,7.0,25.0,81.0
5246,40.0,4.5,72.0,41.0,78.0
5247,30.0,7.2,4.0,23.0,26.0
5248,15.0,6.0,19.0,49.0,61.0
5249,41.0,7.0,89.0,27.0,59.0
5250,39.0,6.9,90.0,23.0,84.0
5251,34.0,7.1000000000000005,56.0,20.0,57.0
5252,13.0,7.1000000000000005,55.0,29.0,28.0
5253,47.0,6.7,71.0,43.0,23.0
5254,5.0,5.4,91.0,13.0,68.0
5255,25.0,3.1,7.0,28.0,55.0
5256,34.0,3.3,83.0,26.0,96.0
5257,44.0,7.2,67.0,31.0,72.0
5258,21.0,5.6,71.0,18.0,34.0
5259,35.0,9.0,91.0,41.0,72.0
5260,16.0,5.0,36.0,34.0,52.0
5261,7.0,4.8,9.0,34.0,43.0
5262,11.0,8.7,76.0,38.0,12.0
5263,13.0,9.2,34.0,43.0,37.0
5264,18.0,6.300000000000001,1.0,13.0,55.0
5265,16.0,5.300000000000001,73.0,42.0,78.0
5266,40.0,7.7,21.0,14.0,5.0
5267,27.0,6.0,7.0,18.0,82.0
5268,6.0,4.0,90.0,50.0,59.0
5269,28.0,9.8,30.0,44.0,44.0
5270,27.0,3.4,40.0,24.0,100.0
5271,44.0,3.6,73.0,36.0,10.0
5272,8.0,3.9,54.0,46.0,78.0
5273,46.0,6.5,32.0,44.0,32.0
5274,49.0,6.7,13.0,34.0,16.0
5275,16.0,8.9,10.0,48.0,42.0
5276,23.0,4.9,97.0,40.0,33.0
5277,25.0,3.5,32.0,19.0,43.0
5278,19.0,5.4,68.0,50.0,55.0
5279,12.0,4.6,7.0,25.0,62.0
5280,14.0,4.0,22.0,22.0,66.0
5281,13.0,4.4,76.0,19.0,53.0
5282,18.0,9.9,6.0,19.0,91.0
5283,39.0,3.8,51.0,12.0,69.0
5284,27.0,3.7,84.0,45.0,44.0
5285,46.0,8.600000000000001,10.0,41.0,54.0
5286,11.0,8.100000000000001,60.0,25.0,2.0
5287,10.0,9.0,99.0,47.0,63.0
5288,40.0,8.2,39.0,39.0,54.0
5289,8.0,6.7,25.0,12.0,49.0
5290,10.0,6.0,32.0,12.0,26.0
5291,18.0,6.0,41.0,44.0,66.0
5292,45.0,6.1,57.0,47.0,92.0
5293,20.0,6.4,90.0,27.0,33.0
5294,35.0,8.7,79.0,38.0,47.0
5295,44.0,5.2,73.0,14.0,85.0
5296,13.0,9.5,59.0,17.0,47.0
5297,37.0,5.800000000000001,21.0,31.0,31.0
5298,15.0,6.7,56.0,50.0,92.0
5299,35.0,5.6,95.0,17.0,26.0
5300,9.0,8.3,83.0,18.0,8.0
5301,10.0,6.9,40.0,22.0,27.0
5302,43.0,8.2,20.0,16.0,99.0
5303,24.0,8.0,92.0,46.0,6.0
5304,36.0,4.9,51.0,36.0,21.0
5305,15.0,3.8,60.0,17.0,76.0
5306,7.0,7.6000000000000005,98.0,49.0,75.0
5307,33.0,4.5,15.0,24.0,11.0
5308,12.0,7.9,83.0,46.0,100.0
5309,35.0,4.9,90.0,44.0,46.0
5310,38.0,7.4,82.0,48.0,40.0
5311,6.0,8.2,65.0,14.0,96.0
5312,31.0,5.0,31.0,36.0,2.0
5313,27.0,8.5,27.0,14.0,9.0
5314,48.0,6.4,55.0,20.0,13.0
5315,42.0,9.5,11.0,31.0,82.0
5316,16.0,9.2,22.0,46.0,20.0
5317,24.0,6.5,35.0,12.0,27.0
5318,7.0,9.600000000000001,57.0,19.0,97.0
5319,12.0,9.2,98.0,13.0,59.0
5320,15.0,7.4,31.0,47.0,12.0
5321,42.0,4.7,39.0,14.0,22.0
5322,37.0,8.600000000000001,78.0,28.0,7.0
5323,19.0,8.600000000000001,30.0,26.0,95.0
5324,14.0,8.9,97.0,47.0,20.0
5325,15.0,8.0,39.0,43.0,93.0
5326,31.0,9.2,29.0,32.0,28.0
5327,34.0,7.800000000000001,51.0,16.0,62.0
5328,23.0,4.2,42.0,16.0,98.0
5329,23.0,6.9,62.0,41.0,50.0
5330,11.0,6.800000000000001,80.0,50.0,61.0
5331,10.0,5.300000000000001,63.0,19.0,29.0
5332,47.0,9.3,32.0,12.0,49.0
5333,18.0,5.7,38.0,12.0,4.0
5334,48.0,5.1,58.0,14.0,13.0
5335,43.0,7.5,94.0,19.0,23.0
5336,8.0,5.0,67.0,47.0,53.0
5337,8.0,3.4,86.0,36.0,59.0
5338,47.0,6.300000000000001,67.0,16.0,0.0
5339,28.0,3.9,37.0,40.0,83.0
5340,28.0,4.7,52.0,48.0,52.0
5341,26.0,9.600000000000001,35.0,18.0,21.0
5342,46.0,4.8,83.0,36.0,26.0
5343,12.0,4.5,82.0,16.0,95.0
5344,24.0,6.5,39.0,23.0,95.0
5345,17.0,9.3,24.0,32.0,85.0
5346,12.0,3.5,8.0,14.0,78.0
5347,18.0,10.0,30.0,23.0,41.0
5348,14.0,3.6,94.0,21.0,61.0
5349,31.0,4.9,51.0,19.0,11.0
5350,21.0,7.1000000000000005,32.0,34.0,72.0
5351,26.0,5.800000000000001,67.0,29.0,73.0
5352,17.0,9.4,3.0,36.0,99.0
5353,34.0,6.4,51.0,24.0,90.0
5354,14.0,7.800000000000001,87.0,36.0,54.0
5355,15.0,5.4,92.0,43.0,9.0
5356,46.0,4.6,34.0,29.0,70.0
5357,40.0,7.9,13.0,32.0,84.0
5358,6.0,5.5,9.0,37.0,74.0
5359,38.0,4.0,84.0,47.0,21.0
5360,14.0,4.2,37.0,18.0,5.0
5361,38.0,4.4,70.0,27.0,57.0
5362,36.0,7.4,0.0,39.0,91.0
5363,32.0,8.3,77.0,25.0,29.0
5364,23.0,8.100000000000001,61.0,29.0,38.0
5365,14.0,6.0,20.0,30.0,78.0
5366,6.0,9.0,51.0,17.0,84.0
5367,21.0,3.7,67.0,26.0,88.0
5368,13.0,10.0,42.0,27.0,40.0
5369,38.0,9.600000000000001,27.0,46.0,30.0
5370,43.0,5.1,48.0,33.0,4.0
5371,39.0,7.9,96.0,23.0,6.0
5372,9.0,5.7,99.0,18.0,21.0
5373,45.0,3.4,56.0,50.0,10.0
5374,46.0,4.5,7.0,13.0,50.0
5375,17.0,6.7,92.0,15.0,84.0
5376,31.0,3.8,53.0,18.0,19.0
5377,15.0,7.5,90.0,40.0,43.0
5378,6.0,7.7,66.0,10.0,100.0
5379,42.0,5.4,26.0,28.0,85.0
5380,6.0,7.5,54.0,31.0,88.0
5381,15.0,7.5,22.0,30.0,46.0
5382,26.0,7.1000000000000005,78.0,32.0,98.0
5383,24.0,3.2,28.0,16.0,56.0
5384,21.0,6.6,81.0,33.0,17.0
5385,28.0,5.300000000000001,4.0,28.0,9.0
5386,47.0,9.9,52.0,25.0,39.0
5387,26.0,8.3,70.0,24.0,4.0
5388,17.0,4.2,15.0,18.0,64.0
5389,10.0,9.8,42.0,19.0,66.0
5390,40.0,4.3,49.0,37.0,41.0
5391,37.0,7.9,41.0,36.0,59.0
5392,6.0,5.9,63.0,32.0,60.0
5393,47.0,7.3,74.0,12.0,61.0
5394,14.0,9.4,5.0,35.0,22.0
5395,6.0,5.6,96.0,10.0,40.0
5396,33.0,8.0,59.0,44.0,90.0
5397,27.0,9.8,21.0,10.0,78.0
5398,28.0,7.1000000000000005,23.0,49.0,52.0
5399,17.0,4.3,50.0,46.0,24.0
5400,33.0,5.0,91.0,20.0,34.0
5401,10.0,6.2,72.0,25.0,92.0
5402,47.0,5.9,40.0,48.0,19.0
5403,22.0,8.7,48.0,44.0,47.0
5404,35.0,7.7,31.0,35.0,86.0
5405,32.0,3.2,29.0,38.0,68.0
5406,30.0,4.5,7.0,36.0,81.0
5407,11.0,6.1,40.0,27.0,99.0
5408,40.0,9.0,16.0,21.0,36.0
5409,30.0,7.9,65.0,40.0,14.0
5410,44.0,6.5,80.0,43.0,99.0
5411,34.0,5.4,98.0,17.0,63.0
5412,12.0,9.4,54.0,28.0,96.0
5413,36.0,5.800000000000001,51.0,11.0,96.0
5414,38.0,8.8,90.0,45.0,61.0
5415,50.0,9.600000000000001,33.0,17.0,76.0
5416,41.0,8.4,71.0,40.0,29.0
5417,11.0,4.5,35.0,40.0,56.0
5418,28.0,6.4,50.0,29.0,27.0
5419,32.0,5.300000000000001,11.0,15.0,66.0
5420,42.0,5.7,99.0,19.0,84.0
5421,22.0,8.2,31.0,21.0,18.0
5422,6.0,7.6000000000000005,68.0,36.0,36.0
5423,33.0,6.1,9.0,30.0,75.0
5424,20.0,6.2,7.0,31.0,47.0
5425,41.0,4.2,67.0,13.0,5.0
5426,18.0,8.3,50.0,24.0,28.0
5427,40.0,7.4,28.0,13.0,62.0
5428,46.0,6.0,88.0,30.0,89.0
5429,42.0,3.9,80.0,20.0,5.0
5430,36.0,8.0,7.0,35.0,42.0
5431,49.0,4.1,98.0,32.0,79.0
5432,47.0,8.4,81.0,33.0,61.0
5433,28.0,4.6,33.0,44.0,35.0
5434,42.0,6.300000000000001,61.0,42.0,15.0
5435,17.0,4.9,50.0,36.0,97.0
5436,26.0,5.5,7.0,12.0,42.0
5437,15.0,9.7,17.0,44.0,67.0
5438,12.0,4.7,54.0,24.0,22.0
5439,26.0,7.4,99.0,29.0,71.0
5440,26.0,9.0,78.0,47.0,48.0
5441,27.0,3.2,63.0,12.0,58.0
5442,33.0,4.5,36.0,48.0,41.0
5443,9.0,5.7,96.0,47.0,56.0
5444,22.0,6.7,27.0,45.0,15.0
5445,20.0,7.6000000000000005,44.0,10.0,40.0
5446,29.0,4.4,54.0,20.0,4.0
5447,24.0,3.6,4.0,21.0,25.0
5448,15.0,7.4,11.0,34.0,97.0
5449,7.0,5.300000000000001,40.0,29.0,98.0
5450,33.0,8.600000000000001,59.0,10.0,99.0
5451,36.0,8.600000000000001,68.0,27.0,47.0
5452,8.0,7.6000000000000005,95.0,43.0,9.0
5453,47.0,4.3,25.0,15.0,20.0
5454,25.0,9.0,0.0,50.0,76.0
5455,9.0,5.9,45.0,27.0,19.0
5456,22.0,6.9,64.0,15.0,84.0
5457,17.0,8.7,88.0,23.0,37.0
5458,46.0,4.7,60.0,34.0,87.0
5459,44.0,8.100000000000001,89.0,43.0,53.0
5460,14.0,4.4,5.0,45.0,26.0
5461,26.0,8.9,28.0,12.0,94.0
5462,44.0,5.1,26.0,32.0,14.0
5463,10.0,9.4,41.0,41.0,66.0
5464,6.0,3.2,90.0,24.0,48.0
5465,34.0,8.3,37.0,42.0,23.0
5466,40.0,4.7,68.0,27.0,76.0
5467,12.0,9.2,25.0,37.0,69.0
5468,17.0,8.8,86.0,14.0,75.0
5469,12.0,3.2,87.0,16.0,65.0
5470,39.0,5.5,13.0,42.0,7.0
5471,14.0,6.5,54.0,35.0,3.0
5472,28.0,9.5,61.0,48.0,97.0
5473,28.0,7.9,71.0,22.0,35.0
5474,19.0,7.9,60.0,28.0,25.0
5475,28.0,5.2,75.0,23.0,15.0
5476,30.0,9.5,8.0,49.0,0.0
5477,46.0,7.2,45.0,34.0,96.0
5478,13.0,3.5,92.0,29.0,25.0
5479,5.0,3.1,53.0,15.0,9.0
5480,11.0,7.4,80.0,21.0,34.0
5481,6.0,3.4,23.0,10.0,26.0
5482,41.0,4.9,78.0,12.0,11.0
5483,46.0,6.0,38.0,29.0,6.0
5484,10.0,10.0,93.0,12.0,76.0
5485,20.0,6.1,92.0,35.0,35.0
5486,43.0,7.2,39.0,11.0,47.0
5487,13.0,5.800000000000001,31.0,45.0,32.0
5488,22.0,5.1,65.0,25.0,93.0
5489,5.0,7.4,9.0,35.0,29.0
5490,9.0,5.0,85.0,19.0,63.0
5491,47.0,7.0,92.0,32.0,64.0
5492,7.0,4.1,21.0,49.0,32.0
5493,29.0,9.600000000000001,85.0,24.0,62.0
5494,19.0,7.3,56.0,17.0,77.0
5495,17.0,8.5,69.0,33.0,61.0
5496,42.0,7.4,100.0,33.0,98.0
5497,8.0,3.1,18.0,22.0,21.0
5498,27.0,8.0,59.0,49.0,65.0
5499,40.0,9.4,54.0,29.0,70.0
5500,12.0,6.300000000000001,97.0,18.0,94.0
5501,8.0,9.9,20.0,24.0,99.0
5502,33.0,9.9,49.0,26.0,30.0
5503,9.0,6.5,8.0,12.0,60.0
5504,17.0,7.7,73.0,20.0,50.0
5505,10.0,6.0,83.0,23.0,54.0
5506,15.0,6.2,55.0,13.0,28.0
5507,35.0,3.5,57.0,49.0,71.0
5508,50.0,8.4,80.0,47.0,57.0
5509,40.0,6.5,90.0,22.0,54.0
5510,11.0,8.9,82.0,16.0,78.0
5511,23.0,4.1,1.0,39.0,80.0
5512,21.0,9.9,37.0,15.0,17.0
5513,22.0,9.4,51.0,18.0,12.0
5514,42.0,5.1,52.0,11.0,68.0
5515,11.0,7.5,14.0,16.0,93.0
5516,14.0,9.4,81.0,45.0,48.0
5517,12.0,9.5,72.0,39.0,75.0
5518,9.0,9.4,9.0,21.0,84.0
5519,32.0,3.3,42.0,41.0,20.0
5520,35.0,9.9,4.0,22.0,7.0
5521,29.0,7.3,31.0,41.0,84.0
5522,49.0,7.9,62.0,34.0,92.0
5523,35.0,10.0,41.0,48.0,38.0
5524,13.0,7.1000000000000005,16.0,20.0,15.0
5525,11.0,4.4,44.0,21.0,25.0
5526,34.0,9.4,37.0,29.0,2.0
5527,22.0,3.1,98.0,15.0,70.0
5528,48.0,3.1,74.0,36.0,75.0
5529,40.0,7.1000000000000005,39.0,34.0,67.0
5530,35.0,3.4,14.0,26.0,99.0
5531,20.0,5.800000000000001,42.0,14.0,33.0
5532,17.0,4.6,95.0,44.0,36.0
5533,10.0,8.9,2.0,37.0,17.0
5534,18.0,3.4,45.0,35.0,72.0
5535,34.0,8.100000000000001,16.0,13.0,69.0
5536,50.0,6.2,55.0,37.0,84.0
5537,40.0,6.300000000000001,8.0,43.0,80.0
5538,31.0,3.7,68.0,31.0,29.0
5539,37.0,9.8,75.0,20.0,79.0
5540,48.0,5.4,65.0,15.0,1.0
5541,42.0,3.3,48.0,45.0,69.0
5542,13.0,6.9,77.0,34.0,20.0
5543,26.0,4.1,98.0,27.0,96.0
5544,7.0,9.2,68.0,33.0,98.0
5545,22.0,3.8,76.0,31.0,23.0
5546,9.0,4.4,86.0,35.0,10.0
5547,48.0,8.0,19.0,34.0,63.0
5548,33.0,3.5,15.0,26.0,29.0
5549,11.0,3.1,52.0,25.0,93.0
5550,30.0,3.7,52.0,36.0,70.0
5551,32.0,4.8,43.0,30.0,79.0
5552,29.0,6.5,88.0,44.0,2.0
5553,10.0,4.4,1.0,49.0,39.0
5554,36.0,8.8,21.0,41.0,37.0
5555,33.0,8.8,19.0,29.0,28.0
5556,27.0,9.2,7.0,31.0,26.0
5557,14.0,7.3,25.0,49.0,57.0
5558,39.0,6.7,26.0,27.0,88.0
5559,16.0,8.600000000000001,73.0,29.0,1.0
5560,41.0,6.0,63.0,26.0,57.0
5561,44.0,8.4,3.0,33.0,44.0
5562,48.0,6.2,8.0,37.0,88.0
5563,40.0,4.4,77.0,38.0,2.0
5564,14.0,7.7,26.0,34.0,86.0
5565,13.0,5.6,99.0,44.0,63.0
5566,5.0,8.7,95.0,39.0,70.0
5567,49.0,7.800000000000001,45.0,44.0,53.0
5568,24.0,5.2,81.0,35.0,82.0
5569,6.0,3.9,14.0,46.0,43.0
5570,14.0,4.6,48.0,32.0,65.0
5571,34.0,4.3,19.0,12.0,27.0
5572,42.0,5.2,57.0,15.0,45.0
5573,22.0,9.3,35.0,17.0,57.0
5574,35.0,3.3,17.0,38.0,88.0
5575,34.0,10.0,61.0,25.0,91.0
5576,16.0,6.5,6.0,28.0,58.0
5577,12.0,5.0,47.0,47.0,78.0
5578,33.0,3.0,89.0,36.0,52.0
5579,48.0,9.8,85.0,27.0,11.0
5580,16.0,3.3,49.0,32.0,58.0
5581,6.0,4.2,71.0,32.0,51.0
5582,12.0,4.5,67.0,33.0,95.0
5583,48.0,7.800000000000001,42.0,25.0,88.0
5584,32.0,6.7,22.0,38.0,27.0
5585,36.0,5.300000000000001,25.0,13.0,27.0
5586,35.0,6.5,96.0,48.0,31.0
5587,38.0,9.5,62.0,42.0,35.0
5588,23.0,7.6000000000000005,19.0,38.0,50.0
5589,46.0,4.1,30.0,36.0,39.0
5590,44.0,6.0,75.0,39.0,70.0
5591,16.0,7.6000000000000005,33.0,19.0,80.0
5592,50.0,7.9,47.0,26.0,69.0
5593,14.0,6.300000000000001,34.0,10.0,73.0
5594,40.0,5.1,22.0,23.0,86.0
5595,6.0,8.0,87.0,20.0,98.0
5596,12.0,7.2,43.0,41.0,36.0
5597,15.0,6.300000000000001,20.0,12.0,14.0
5598,10.0,6.9,34.0,16.0,38.0
5599,31.0,6.6,19.0,42.0,42.0
5600,36.0,9.100000000000001,80.0,16.0,14.0
5601,16.0,4.6,27.0,34.0,33.0
5602,49.0,4.7,77.0,18.0,33.0
5603,16.0,5.6,50.0,17.0,90.0
5604,48.0,9.3,31.0,38.0,59.0
5605,27.0,9.5,71.0,11.0,77.0
5606,11.0,6.4,38.0,18.0,73.0
5607,13.0,4.5,11.0,36.0,8.0
5608,29.0,10.0,14.0,42.0,8.0
5609,36.0,4.9,8.0,18.0,90.0
